stock_code,corp_name,corp_code,modify_date
131970,두산테스나,00563545,20221209
133750,메가엠디,00807555,20230803
133820,화인베스틸,00661847,20230330
134060,이퓨쳐,00788737,20230227
134380,미원화학,00855163,20230322
134580,탑코미디어,00608699,20230630
134790,시디즈,00852087,20230327
136410,아셈스,00922304,20230223
136480,하림,00857727,20221213
136490,선진,00855093,20230118
136510,스마트솔루션즈,00763358,20230912
136540,윈스,00868705,20221206
136660,큐엠씨,00816696,20221128
137080,나래나노텍,00362122,20230222
137310,에스디바이오센서,00854997,20230109
137400,피엔티,00612294,20230223
137940,넥스트아이,00614593,20221206
137950,제이씨케미칼,00664853,20230323
138040,메리츠금융지주,00860332,20230105
138070,신진에스엠,00577380,20221201
138080,오이솔루션,00571483,20221107
138360,협진,00808068,20230502
138490,코오롱플라스틱,00241005,20230329
138580,비즈니스온,01014657,20220228
138610,나이벡,00767628,20221208
138690,엘아이에스,00670085,20230811
138930,BNK금융지주,00858364,20230320
139050,시티랩스,00656021,20231017
139130,DGB금융지주,00878915,20230103
139480,이마트,00872984,20230508
139670,키네마스터,00535375,20230223
139990,아주스틸,00486705,20211201
140070,서플러스글로벌,00599285,20230223
140410,메지온,00808022,20221227
140520,대창스틸,00112721,20221201
140610,엔솔바이오사이언스,01018802,20221201
140660,위월드,00663289,20220225
140670,알에스오토메이션,00858124,20230216
140860,파크시스템스,00244747,20220225
140910,에이리츠,00860730,20220222
141000,비아트론,00610083,20230221
141020,디에스앤엘,00812362,20221201
141080,레고켐바이오,00842619,20221212
142210,유니트론텍,00879020,20230220
142280,녹십자엠에스,00513948,20221219
142760,비엘,00587925,20230223
143160,아이디스,00883980,20221129
143210,핸즈코퍼레이션,00119140,20230223
143240,사람인,00857480,20230419
143540,영우디에스피,00569646,20230220
144510,지씨셀,01010642,20230329
144960,뉴파워프라즈마,00521390,20230222
145020,휴젤,00888347,20230915
145210,다이나믹디자인,00453488,20221202
145270,케이탑리츠,00861076,20230330
145720,덴티움,00526599,20221130
145990,삼양사,00896285,20230109
146060,율촌,00495633,20230908
146320,비씨엔씨,01301623,20220429
147760,피엠티,00654175,20230519
147830,제룡산업,00899556,20221207
148140,비디아이,00610490,20230803
148150,세경하이테크,00913689,20230703
148250,알엔투테크놀로지,00915508,20230216
148780,비플라이소프트,00980043,20220805
148930,에이치와이티씨,00885906,20230904
149010,아이케이세미콘,00861100,20220826
149300,아퓨어스,00578130,20230502
149950,아바텍,00442048,20220225
149980,하이로닉,00977641,20230403
150440,피노텍,00990262,20221206
150840,인트로메딕,00661157,20230403
150900,파수,00638487,20211210
151860,KG ETS,00366137,20230502
151910,SBW생명과학,00653103,20230104
152550,한국ANKOR유전,00907013,20230427
153460,네이블커뮤니케이션즈,00842585,20230102
153490,우리이앤엘,00815095,20220331
153710,옵티팜,00971726,20230223
154030,아시아종묘,00867478,20220901
154040,다산솔루에타,00624518,20230426
155650,와이엠씨,00870861,20230215
155660,DSR,00110608,20230223
155900,바다로19호,00910947,20221123
156100,엘앤케이바이오,00918222,20230904
158430,아톤,00595182,20230403
159010,아스플로,00561732,20220603
159580,제로투세븐,00563837,20230327
159910,스킨앤스킨,00896753,20230911
160550,NEW,00974927,20221130
160600,이큐셀,00818472,20221129
160980,싸이맥스,00659161,20230324
161000,애경케미칼,00936787,20230913
161390,한국타이어앤테크놀로지,00937324,20221227
161570,THE MIDONG,00945208,20221216
161580,필옵틱스,00938721,20230221
161890,한국콜마,00939331,20221220
162120,루켄테크놀러지스,00886792,20231011
162300,신스틸,00958664,20230223
163430,디피코,01072518,20221125
163560,동일고무벨트,00939687,20230223
163730,핑거,01142075,20230220
164060,이루다,01142400,20230220
166090,하나머티리얼즈,00660750,20230222
166480,코아스템켐온,00989664,20230817
168330,내츄럴엔도텍,00923792,20221122
168360,펨트론,00957373,20230215
168490,한국패러랠,00960641,20230427
169330,엠브레인,00877174,20220822
169670,코스텍시스템,00610861,20230215
170030,현대공업,00164502,20230418
170790,파이오링크,00492353,20230221
170900,동아에스티,00956930,20230717
170920,엘티씨,00866062,20221125
171010,램테크놀러지,00654272,20221209
171090,선익시스템,00327819,20230215
171120,라이온켐텍,00317104,20230207
172670,에이엘티,00493325,20230727
173130,오파스넷,00867849,20230221
173940,에프엔씨엔터,00925295,20221205
174880,장원테크,00659684,20221129
174900,앱클론,00991191,20220407
175140,인포마크,00861997,20230330
175250,아이큐어,00554352,20230510
175330,JB금융지주,00980122,20230113
176590,코나솔,00666329,20230223
176750,듀켐바이오,00867034,20230904
177350,베셀,00813389,20230303
177830,파버나인,00429694,20221202
178320,서진시스템,00838005,20221208
178600,대동고려삼,00910202,20220824
178780,일월지엠엘,00923826,20230420
178920,PI첨단소재,00767460,20230324
179290,엠아이텍,00531829,20230214
179530,애드바이오텍,01022902,20220223
179720,렌딩머신,00978075,20230502
179900,유티아이,00961774,20230223
180060,탑선,00874937,20230222
180400,DXVX,00995993,20230821
180640,한진칼,00983040,20221229
181340,이즈미디어,00861720,20230119
181710,엔에이치엔,00983271,20221212
182360,큐브엔터,00985686,20221209
182400,엔케이맥스,00977650,20230217
183190,아세아시멘트,00990165,20221209
183300,코미코,00997812,20230215
183410,골프존데카,00764807,20230217
183490,엔지켐생명과학,00606886,20220518
184230,SGA솔루션즈,00988364,20221207
185190,수프로,00830447,20220513
185490,아이진,00945457,20221205
185750,종근당,00992871,20221205
186230,그린플러스,00602279,20230328
187220,디티앤씨,00675594,20230428
187270,신화콘텍,00925189,20221202
187420,제노포커스,00983916,20220223
187660,에이디엠코리아,01409022,20220330
187790,나노,00994994,20221128
187870,디바이스이엔지,00624509,20221201
189300,인텔리안테크,00664181,20220225
189330,씨이랩,00991298,20230220
189350,코셋,00965062,20230217
189690,포시에스,00939942,20230531
189860,서전기전,00869272,20230329
189980,흥국에프엔비,00916516,20231024
190510,나무가,00819374,20230222
190650,코리아에셋투자증권,00304915,20220523
191410,육일씨엔에쓰,00843900,20221208
191420,테고사이언스,00926522,20221205
191600,블루탑,00611286,20230217
192080,더블유게임즈,01010110,20230418
192250,케이사인,01003040,20231024
192390,윈하이텍,00910840,20230330
192400,쿠쿠홀딩스,00132354,20220502
192410,휴림네트웍스,00623184,20230503
192440,슈피겐코리아,00917861,20221212
192650,드림텍,00415646,20230214
192820,코스맥스,01009789,20230626
193250,와이제이엠게임즈,01035678,20221129
194370,제이에스코퍼레이션,00332927,20230220
194480,데브시스터즈,01008762,20230222
194700,노바렉스,00811372,20220223
195500,마니커에프앤지,00770312,20230904
195870,해성디에스,01032413,20230216
195940,HK이노엔,01012066,20230215
195990,에이비프로바이오,00620558,20221201
196170,알테오젠,00989619,20230222
196300,애니젠,00808086,20230214
196450,코아시아씨엠,01031502,20230601
196490,디에이테크놀로지,00660121,20230601
196700,웹스,00864338,20221213
197140,디지캡,00681373,20220609
198080,엔피디,00876643,20230213
198440,고려시멘트,01032583,20221130
198940,한주라이트메탈,00156600,20231005
199150,데이터스트림즈,00553025,20230220
199290,바이오프로테크,00669450,20221125
199730,바이오인프라,01110058,20230329
199800,툴젠,00547510,20230627
199820,제일전기공업,00148470,20230217
200130,콜마비앤에이치,01032404,20221130
200230,텔콘RF제약,00608802,20230222
200350,래몽래인,00990819,20230327
200470,에이팩트,00667425,20221226
200580,메디쎄이,01018617,20230223
200670,휴메딕스,00614478,20220906
200710,에이디테크놀로지,00657002,20230712
200780,비씨월드제약,00256043,20221207
200880,서연이화,01036446,20211215
201490,미투온,00965813,20220223
202960,판도라티비,00541862,20230222
203400,에이비온,00977377,20220223
203450,유니온커뮤니티,00408266,20230223
203650,드림시큐리티,01038693,20230222
203690,스피어파워,01036367,20230731
204020,그리티,00671978,20230221
204210,모두투어리츠,01035289,20220228
204270,제이앤티씨,00447575,20230216
204320,HL만도,01042775,20230327
204610,티쓰리,00609661,20230220
204620,글로벌텍스프리,01042711,20221208
204630,스튜디오산타클로스,01046203,20230221
204840,지엘팜텍,01042359,20221102
205100,엑셈,01042085,20230912
205470,휴마시스,01042979,20230320
205500,액션스퀘어,01042429,20221129
206400,베노티앤알,01043853,20230919
206560,덱스터,01021949,20220228
206640,바디텍메드,01046708,20220802
206650,유바이오로직스,00927558,20230104
206950,볼빅,00756163,20221223
207490,에이펙스인텍,00832700,20230222
207760,미스터블루,01047840,20230220
207940,삼성바이오로직스,00877059,20230109
208140,정다운,01047415,20230518
208340,파멥신,00972293,20230220
208350,지란지교시큐리티,01047169,20230915
208370,셀바스헬스케어,01047451,20230215
208640,썸에이지,01049422,20221202
208710,바이오로그디바이스,01047707,20230906
208850,이비테크,01116344,20230331
208860,엔지스테크널러지,01084364,20221208
208890,미래엔에듀파트너,00876209,20230331
210120,빅텐츠,00550082,20230817
210540,디와이파워,01059605,20221213
210980,SK디앤디,00508344,20230224
211050,인카금융서비스,01013694,20220914
211270,AP위성,00874803,20230502
212310,휴벡셀,01085442,20230103
212560,네오오토,00876865,20230221
213420,덕산네오룩스,01061558,20231025
213500,한솔제지,01060744,20230216
214150,클래시스,01061327,20221130
214180,헥토이노베이션,01013311,20230220
214260,라파스,01058101,20220225
214270,FSN,01061497,20230220
214310,에스엘에너지,00957568,20230428
214320,이노션,00565154,20230102
214330,금호에이치티,00105606,20221201
214370,케어젠,00549891,20230216
214390,경보제약,00101664,20230220
214420,토니모리,00816544,20221209
214430,아이쓰리시스템,00612489,20230223
214450,파마리서치,00970453,20230223
214610,미코바이오메드,01049167,20230824
214680,디알텍,01062867,20230222
214870,뉴지랩파마,00820389,20230323
215000,골프존,01067516,20230220
215090,휴센텍,01063884,20221130
215100,로보로보,01063990,20230220
215200,메가스터디교육,01074862,20221220
215360,우리산업,01077577,20221206
215380,우정바이오,01065013,20230214
215480,토박스코리아,01064069,20230220
215570,크로넥스,01034730,20230224
215600,신라젠,00919966,20221206
215790,이노인스트루먼트,01065679,20230727
216050,인크로스,00819073,20230809
216080,제테마,01222867,20230328
216400,인바이츠바이오코아,00537221,20230825
217190,제너셈,00666204,20221108
217270,넵튠,01067808,20230330
217320,썬테크,00963000,20220307
217330,싸이토젠,01046391,20221128
217480,에스디생명공학,01099667,20221214
217500,러셀,01068348,20211108
217620,디딤이앤에프,01068658,20230911
217730,강스템바이오텍,01025644,20230828
217820,원익피앤이,01020843,20230119
217880,틸론,00976615,20230721
217910,에스제이켐,01139497,20220228
217950,파마리서치바이오,01066058,20220425
218150,미래생명자원,01071944,20230201
218410,RFHIC,01078178,20230329
219130,타이거일렉,00617314,20230223
219420,링크제니시스,01109955,20230222
219550,디와이디,01089378,20230109
219750,지티지웰니스,01031229,20230412
220100,퓨쳐켐,01053540,20230222
220180,핸디소프트,00793155,20221201
220260,켐트로스,01089350,20220218
221800,유투바이오,01026616,20230217
221840,하이즈항공,00688358,20220512
221980,케이디켐,00370918,20230330
222040,코스맥스엔비티,00656289,20230403
222080,씨아이에스,01090471,20230403
222110,팬젠,00962922,20230222
222160,바이옵트로,01037542,20220603
222420,쎄노텍,01091054,20221209
222670,플럼라인생명과학,01063237,20221206
222800,심텍,01095722,20221206
222810,세토피아,01091382,20230609
222980,한국맥널티,00579139,20220223
223220,로지스몬,01060735,20230502
223250,드림씨아이에스,00916826,20230214
223310,커머스마이너,01075126,20230802
224020,에스케이씨에스,00878517,20230330
224060,더코디,00530413,20230425
224110,에이텍모빌리티,01099861,20230623
224760,엔에스컴퍼니,00929228,20230222
224810,엄지하우스,00607797,20230404
225190,삼양옵틱스,00992543,20230811
225220,제놀루션,01062177,20230223
225430,케이엠제약,01095704,20230217
225530,보광산업,00568461,20220224
225570,넥슨게임즈,01096341,20230216
225590,패션플랫폼,01101041,20221205
226320,잇츠한불,00911955,20230811
226330,신테카바이오,01344336,20230220
226340,본느,01098792,20220225
226360,KH 건설,01097906,20230222
226400,오스테오닉,01082348,20230220
226440,한송네오텍,01101722,20230413
226950,올릭스,01113718,20230223
227100,에이치앤비디자인,01207761,20231030
227420,도부마스크,01109690,20230403
227610,아우딘퓨쳐스,01080687,20230703
227840,현대코퍼레이션홀딩스,01108099,20221208
227950,엔투텍,01105621,20230120
228340,동양파일,00993931,20221124
228670,레이,00828761,20220930
228760,지노믹트리,01108248,20230502
228850,레이언스,00899459,20230221
229000,젠큐릭스,01051472,20230717
229500,노브메타파마,01065785,20221122
229640,LS전선아시아,01093007,20230324
230240,에치에프알,01108442,20230215
230360,에코마케팅,01029394,20230919
230980,에이트원,01110076,20230608
232140,와이아이케이,01109539,20230221
232530,이엠티,00925967,20230208
232680,라온테크,00911229,20220228
232830,시큐센,01113499,20230629
233250,메디안디노스틱,01035942,20230207
233990,질경이,01063556,20221129
234070,에이원알폼,00614089,20221206
234080,JW생명과학,00225706,20221202
234100,폴라리스세원,00617998,20230329
234300,에스트래픽,01014055,20221213
234340,헥토파이낸셜,00763701,20230220
234690,녹십자웰빙,01135057,20230131
234920,자이글,01020524,20230220
235980,메드팩토,01336373,20230215
236030,씨알푸드,01085187,20221213
236200,슈프리마,01124653,20230215
236340,메디젠휴먼케어,01023822,20230602
236810,엔비티,01051065,20230221
237690,에스티팜,00871833,20230217
237750,피앤씨테크,00525864,20220223
237820,플레이디,00862853,20230217
237880,클리오,00957735,20230223
238090,앤디포스,00942131,20230406
238120,얼라인드,01073678,20230220
238170,엔에스엠,01011872,20230324
238200,비피도,01109070,20230712
238490,힘스,00556712,20220228
238500,로보쓰리에이아이앤로보틱스,01118643,20230426
239340,줌인터넷,01128622,20230222
239610,에이치엘사이언스,01011438,20230714
239890,피엔에이치테크,01112889,20230407
240810,원익IPS,01135941,20221205
241520,DSC인베스트먼트,01109715,20211206
241560,두산밥캣,01032486,20221229
241590,화승엔터프라이즈,01128613,20230214
241690,유니테크노,00531865,20230503
241710,코스메카코리아,00763473,20220225
241770,메카로,00652007,20230502
241790,오션브릿지,01113754,20230221
241820,피씨엘,01051092,20221201
241840,에이스토리,00975290,20221006
242040,나무기술,01136348,20230223
243070,휴온스,01159853,20221007
243840,신흥에스이씨,00807379,20230221
243870,굿센,00565215,20220420
244460,올리패스,01070149,20220224
244880,나눔테크,01117422,20230215
244920,에이플러스에셋,00684802,20230213
245450,씨앤에스링크,01116380,20230213
245620,EDGC,01182550,20230519
246250,에스엘에스바이오,01112700,20231020
246690,TS인베스트먼트,00778235,20230327
246710,티앤알바이오팹,01109937,20230704
246720,아스타,01157235,20221205
246960,이노테라피,01110182,20230314
247540,에코프로비엠,01160363,20230223
247660,나노씨엠에스,00660459,20230926
248020,젬,01169498,20221220
248070,솔루엠,01159233,20230210
248170,샘표식품,01167056,20230221
249420,일동제약,01168383,20221130
250000,보라티알,01124680,20230223
250030,진코스텍,01158632,20220225
250060,모비스,01165155,20221110
250930,예선테크,01166109,20230221
251120,바이오에프디엔씨,01160974,20220405
251270,넷마블,00904672,20230516
251280,안지오랩,01115044,20221202
251370,와이엠티,00602172,20220803
251630,브이원텍,01027794,20220228
251970,펌텍코리아,00761059,20230223
252500,세화피앤씨,01169267,20230221
252990,샘씨엔에스,01199727,20230221
253450,스튜디오드래곤,01168684,20230627
253590,네오셈,01170865,20221209
253610,루트락,01262023,20211209
253840,수젠텍,01063954,20230523
254120,자비스,01174038,20230217
254160,제이엠멀티,01366824,20220503
254490,미래반도체,00299844,20230222
255220,SG,00963976,20230220
255440,야스,00875307,20230216
256150,한독크린텍,01069736,20230217
256630,포인트엔지니어링,01179608,20230324
256840,한국비엔씨,01179617,20230220
256940,케이피에스,01037214,20221201
257370,피엔티엠에스,01144569,20231018
257720,실리콘투,00982023,20230222
257990,나우코스,00425254,20220729
258050,테크트랜스,01246742,20230220
258250,셀젠텍,01117918,20220228
258540,에스엘테라퓨틱스,01109122,20221228
258610,케일럼,00961507,20231027
258790,소프트캠프,01182408,20230221
258830,세종메디칼,00959229,20230215
259630,엠플러스,00833064,20221212
259960,크래프톤,00760971,20231027
260660,알리코제약,00447007,20230215
260870,SK시그넷,01188730,20230222
260930,씨티케이,01144028,20230818
260970,에스앤디,00560849,20230221
261200,덴티스,01187494,20221124
261780,차백신연구소,01141599,20230104
262260,에이프로,00604268,20230613
262840,아이퀘스트,01146822,20230217
263020,디케이앤디,00892526,20230223
263050,유틸렉스,01110678,20230403
263540,어스앤에어로스페이스,00971090,20230802
263600,덕우전자,00571298,20230223
263690,디알젬,00966168,20220221
263700,케어랩스,01187148,20230216
263720,디앤씨미디어,01186404,20230424
263750,펄어비스,01152470,20230210
263770,유에스티,01196313,20221212
263800,데이타솔루션,00877819,20230221
263810,상신전자,00760999,20230526
263860,지니언스,00962223,20220214
263920,휴엠앤씨,01185566,20221205
264450,유비쿼스,01203376,20231004
264660,씨앤지하이테크,00605328,20230703
264850,이랜시스,01199189,20230222
264900,크라운제과,01205329,20230215
265520,AP시스템,01203808,20230222
265560,영화테크,00659976,20230216
265740,엔에프씨,01217829,20230220
266170,뿌리깊은나무들,00990396,20230222
266470,바이오인프라생명과학,01130885,20230223
266870,파워풀엑스,01190780,20230502
267250,HD현대,01205709,20230502
267260,HD현대일렉트릭,01205851,20230428
267270,HD현대건설기계,01205842,20230518
267290,경동도시가스,01208885,20230215
267320,나인테크,01208849,20220622
267790,배럴,01182240,20220725
267850,아시아나IDT,00458234,20230106
267980,매일유업,01234507,20230403
268280,미원에스씨,01234297,20220225
268600,셀리버리,01182444,20230714
269620,시스웍,01188378,20231024
270210,에스알바이오텍,01187458,20220401
270520,지오릿에너지,01228515,20230515
270660,에브리봇,01201590,20220825
270870,뉴트리,01214248,20230220
271560,오리온,01238169,20230220
271830,팸텍,01146220,20230523
271940,일진하이솔루스,00972503,20230324
271980,제일약품,01236897,20230214
272110,케이엔제이,00769158,20230502
272210,한화시스템,00339391,20230106
272290,이녹스첨단소재,01237540,20230223
272450,진에어,00653024,20221205
272550,삼양패키징,01060814,20230323
273060,와이즈버즈,01236532,20231030
273640,와이엠텍,01215618,20230425
274090,켄코아에어로스페이스,01158553,20221128
274400,이노시뮬레이션,00965318,20230706
275630,에스에스알,01250374,20221206
276040,스코넥,01290248,20220224
276240,엘리비젼,01119651,20221125
276730,제주맥주,01230255,20221129
277070,린드먼아시아,00616962,20221130
277410,인산가,01243161,20230210
277810,레인보우로보틱스,01261644,20230202
277880,티에스아이,01139035,20230214
278280,천보,00897752,20230221
278650,HLB바이오스텝,01189438,20230418
278990,EMB,01117246,20230217
279060,이노벡스,01353848,20220228
279600,미디어젠,01190124,20220225
280360,롯데웰푸드,01258507,20230525
281740,레이크머티리얼즈,01255652,20220225
281820,케이씨텍,01261893,20230217
282330,BGF리테일,01263022,20230109
282690,동아타이어,01262458,20230214
282720,금양그린파워,00872656,20230313
282880,코윈테크,01211232,20230220
283100,노보믹스,01332137,20230419
284620,카이노스메드,01263527,20230222
284740,쿠쿠홈시스,01267684,20220304
285130,SK케미칼,01267170,20230329
285490,노바텍,01259232,20230223
285800,진영,00816933,20230601
286000,씨엔티드림,01114559,20211202
286750,나노브릭,01136001,20230222
286940,롯데정보통신,01262032,20220215
287410,제이시스메디칼,01267602,20230329
288330,브릿지바이오,01227039,20230906
288490,나라소프트,01267550,20231019
288620,에스퓨얼셀,01257872,20220325
288980,모아데이타,01423837,20230223
289010,아이스크림에듀,00983934,20220704
289080,SV인베스트먼트,00599151,20220520
289170,바이오텐,01352575,20231013
289220,자이언트스텝,01264438,20220929
289860,지슨,00945776,20230126
290090,트윔,01217014,20221122
290120,대유에이피,01182578,20230223
290270,휴네시온,01251577,20230227
290380,대유,00384948,20230927
290520,신도기연,00961570,20230220
290550,디케이티,01137903,20230403
290650,엘앤씨바이오,01181515,20230419
290660,네오펙트,01246034,20230222
290670,대보마그네틱,01259418,20230224
290690,소룩스,00605522,20230703
290720,푸드나무,01259311,20230213
290740,액트로,01141942,20220225
291230,엔피,01276901,20230331
291650,압타머사이언스,01265251,20220228
291810,핀텔,01524507,20231017
293480,하나제약,00248974,20230403
293490,카카오게임즈,01137383,20230110
293580,나우IB,00651017,20230919
293780,압타바이오,01251595,20220214
293940,신한알파리츠,01276594,20220907
294090,이오플로우,01274310,20230403
294140,레몬,01011395,20221102
294570,쿠콘,01311055,20230222
294630,서남,00867973,20220228
294870,HDC현대산업개발,01310269,20230111
296520,가이아코퍼레이션,01229240,20230621
296640,이노룰스,01341630,20221007
297090,씨에스베어링,00765462,20230222
297570,알로이스,01309795,20230221
297890,HB솔루션,00523936,20220907
298000,효성화학,01316236,20230220
298020,효성티앤씨,01316227,20230216
298040,효성중공업,01316245,20230113
298050,효성첨단소재,01316254,20230321
298060,에스씨엠생명과학,01110474,20230223
298380,에이비엘바이오,01256864,20230314
298540,더네이쳐홀딩스,01214743,20230216
298690,에어부산,00651901,20230103
298830,슈어소프트테크,01012640,20230428
299030,하나기술,00601191,20220221
299170,더블유에스아이,01318261,20230817
299480,지앤이헬스케어,01188749,20230222
299660,셀리드,01235296,20220304
299670,에스엠비나,01203507,20231013
299900,위지윅스튜디오,01276327,20230807
299910,베스파,01259056,20221202
300080,플리토,01237434,20230901
300120,라온피플,01251489,20230216
300720,한일시멘트,01319808,20221206
301300,바이브컴퍼니,00403793,20230403
302430,이노메트리,01258710,20230220
302440,SK바이오사이언스,01319899,20221230
302550,리메드,01275665,20230912
302920,더콘텐츠온,00991225,20230223
303030,지니틱스,01318933,20221205
303360,프로테옴텍,01267958,20230616
303530,이노뎁,01264872,20220415
304100,솔트룩스,01050738,20220225
304360,에스바이오메딕스,01258020,20230504
304840,피플바이오,01118281,20230222
305090,마이크로디지탈,01267967,20220513
306040,에스제이그룹,01222432,20230209
306200,세아제강,01325979,20221209
306620,네온테크,01325429,20221212
307180,아이엘사이언스,01326279,20230213
307280,원바이오젠,01326224,20230220
307750,국전약품,01329957,20220228
307870,비투엔,01326792,20230830
307930,컴퍼니케이,00598198,20230220
307950,현대오토에버,00362441,20230103
308080,바이젠셀,01335790,20230227
308100,까스텔바작,01181807,20230331
308170,씨티알모빌리티,00450010,20230427
308700,테크엔,01016886,20230307
309930,오하임앤컴퍼니,01335453,20230914
309960,LB인베스트먼트,00231901,20230329
310200,애니플러스,01335578,20230516
310210,보로노이,01327746,20230222
310870,디와이씨,01336443,20230223
311060,엘에이티,01264234,20221128
311320,지오엘리먼트,00668965,20220224
311390,네오크레마,01219155,20221222
311690,CJ 바이오사이언스,01071041,20230214
311960,에이아이더뉴트리진,01290132,20230901
312610,에이에프더블류,01223219,20230330
313760,윌링스,00863038,20230221
314130,지놈앤컴퍼니,01276026,20230601
314140,알피바이오,01182259,20230223
314930,바이오다인,01117413,20221229
315640,딥노이드,01344831,20230223
316140,우리금융지주,01350869,20230327
317120,라닉스,01327092,20230216
317240,TS트릴리온,01353024,20220225
317330,덕산테코피아,01021666,20230222
317400,자이에스앤디,00367844,20230215
317530,캐리소프트,01267222,20220228
317690,퀀타매트릭스,01311286,20220915
317770,엑스페릭스,01231786,20230717
317830,에스피시스템스,00624749,20230328
317850,대모,00450995,20220221
317860,노드메이슨,01328170,20230228
317870,엔바이오니아,00964595,20220331
318000,KBG,00876166,20230324
318010,팜스빌,00986898,20221102
318020,포인트모바일,00962393,20230403
318160,셀바이오휴먼텍,01288410,20230420
318410,비비씨,01153105,20230209
318660,타임기술,01345724,20230220
319400,현대무벡스,01358463,20230331
319660,피에스케이,01365825,20230222
320000,윈텍,01359815,20230526
321260,프로이천,01359736,20220225
321370,센서뷰,01593668,20230719
321550,티움바이오,01335930,20230816
321820,와이더플래닛,01116502,20230629
322000,HD현대에너지솔루션,01199550,20230417
322180,티라유텍,01309388,20220311
322190,베른,01412938,20221206
322310,오로스테크놀로지,01016479,20230413
322510,제이엘케이,01153293,20230216
322780,코퍼스코리아,01364297,20230223
322970,무진메디,01293388,20220708
323230,엠에프엠코리아,01384477,20230223
323280,태성,01366000,20230227
323350,다원넥스뷰,01344363,20230314
323410,카카오뱅크,01133217,20221228
323990,박셀바이오,01335851,20230222
326030,에스케이바이오팜,00878696,20230329
327260,RF머트리얼즈,01343665,20230328
327610,펨토바이오메드,01336735,20230414
328130,루닛,01397620,20230220
328380,솔트웨어,01390399,20221104
329180,HD현대중공업,01390344,20230417
330350,위더스제약,00765851,20220228
330590,롯데리츠,01363818,20230704
330730,스톤브릿지벤처스,01305249,20230509
330860,네패스아크,01368354,20230214
331380,포커스에이치엔에스,01393721,20230207
331520,밸로프,01398151,20230222
331660,한국미라클피플사,01363924,20230221
331920,셀레믹스,01114586,20230217
332290,누보,01394669,20230224
332370,아이디피,01213586,20220225
332570,와이팜,01015160,20230221
333050,모코엠시스,01407158,20230502
333430,일승,01396676,20230330
333620,엔시스,01310773,20230403
334890,이지스밸류플러스리츠,01394377,20221013
334970,프레스티지바이오로직스,01258428,20230330
335810,프리시젼바이오,01137295,20220225
335870,윙스풋,01405585,20230222
335890,비올,01406618,20220222
336040,타스컴,01118139,20230502
336060,웨이버스,01408999,20230217
336260,두산퓨얼셀,01412725,20230217
336370,솔루스첨단소재,01412822,20230608
336570,원텍,01407909,20220819
337840,유엑스엔,01396931,20221108
337930,브랜드엑스코퍼레이션,01391103,20220225
338100,NH프라임리츠,01391033,20230222
338220,뷰노,01344202,20220617
339770,교촌에프앤비,00453284,20230515
339950,아이비김영,01414422,20230912
340360,다보링크,01416642,20221205
340440,세림B&G,01416572,20230222
340570,티앤엘,00608440,20230221
340810,씨유박스,01315042,20230920
340930,유일에너테크,01368637,20230728
341170,퓨쳐메디신,01185867,20221201
341310,이앤에치,01337017,20220506
343090,HLB사이언스,01413371,20230329
344820,케이씨씨글라스,01428203,20230829
344860,이노진,01419135,20230220
346010,타이드,01309069,20221228
347000,센코,01023318,20231030
347700,라이프시맨틱스,01336762,20230220
347740,피엔케이피부임상연구센타,01290381,20230220
347770,핌스,01405390,20230217
347860,알체라,01405451,20230220
347890,엠투아이,00670766,20230713
348030,모비릭스,01210190,20230508
348080,큐라티스,01357765,20230918
348150,고바이오랩,01399071,20220802
348210,넥스틴,01080252,20230222
348340,뉴로메카,01336461,20230223
348350,위드텍,00925587,20230223
348370,엔켐,01011526,20230220
348950,제이알글로벌리츠,01415892,20220818
350520,이지스레지던스리츠,01436628,20220823
351020,미쥬,01547933,20231026
351320,에스에이티이엔지,01440153,20230222
351330,이삭엔지니어링,01135640,20220810
352480,씨앤씨인터내셔널,01226410,20230209
352700,씨앤투스,00875237,20230217
352770,클리노믹스,01201970,20230329
352820,하이브,01204056,20230110
352910,오비고,00494546,20220228
352940,인바이오,00367871,20221201
353190,휴럼,01453670,20220224
353200,대덕전자,01478712,20230216
353590,오토앤,01084294,20220225
353810,이지바이오,01480568,20230403
354200,엔젠바이오,01397903,20230227
354320,알멕,00229030,20230630
354390,바스칸바이오제약,00533809,20230222
355150,코스텍시스,01476219,20230403
355390,크라우드웍스,01514005,20230831
356680,엑스게이트,01372782,20230316
356860,티엘비,00920379,20230223
356890,싸이버원,01293953,20230222
357120,코람코라이프인프라리츠,01430475,20230920
357230,에이치피오,01068737,20230303
357250,미래에셋맵스리츠,01437292,20230120
357430,마스턴프리미어리츠,01442966,20221123
357550,석경에이티,00921916,20230214
357580,아모센스,01012987,20230120
357780,솔브레인,01489648,20220209
357880,비트나인,01381984,20230223
358570,지아이이노베이션,01351080,20230330
359090,씨엔알리서치,01487446,20230222
360070,탑머티리얼,01360875,20221018
361390,제노코,01014718,20230220
361570,알비더블유,01303029,20220425
361610,SK아이이테크놀로지,01386916,20230328
361670,삼영에스앤씨,00405506,20220228
362320,청담글로벌,01534577,20230331
363250,진시스템,01437858,20220216
363260,모비데이즈,01493535,20230427
363280,티와이홀딩스,01497869,20230216
365270,큐라클,01397772,20230217
365340,성일하이텍,01274329,20230222
365550,ESR켄달스퀘어리츠,01437186,20230119
365590,하이딥,01505186,20221205
365900,브이씨,01354740,20230217
366030,공구우먼,01307335,20230502
